,client_id,read_id,sensor_id,geo,horario,umidade
305,92a71676-6b94-456d-88f5-c307ac8ef8f0,d3688597-40ba-40d8-9bcb-8a4c77d4f590,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-26 19:01:15,33
306,92a71676-6b94-456d-88f5-c307ac8ef8f0,d3688597-40ba-40d8-9bcb-8a4c77d4f590,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-26 19:01:15,32
307,92a71676-6b94-456d-88f5-c307ac8ef8f0,d3688597-40ba-40d8-9bcb-8a4c77d4f590,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-26 19:01:15,36
308,92a71676-6b94-456d-88f5-c307ac8ef8f0,ac2ec4b3-f694-40b0-9490-e0acefc938ff,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-26 20:01:15,40
309,92a71676-6b94-456d-88f5-c307ac8ef8f0,ac2ec4b3-f694-40b0-9490-e0acefc938ff,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-26 20:01:15,40
310,92a71676-6b94-456d-88f5-c307ac8ef8f0,ac2ec4b3-f694-40b0-9490-e0acefc938ff,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-26 20:01:15,32
311,92a71676-6b94-456d-88f5-c307ac8ef8f0,ac2ec4b3-f694-40b0-9490-e0acefc938ff,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-26 20:01:15,32
312,92a71676-6b94-456d-88f5-c307ac8ef8f0,ac2ec4b3-f694-40b0-9490-e0acefc938ff,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-26 20:01:15,30
313,92a71676-6b94-456d-88f5-c307ac8ef8f0,ac2ec4b3-f694-40b0-9490-e0acefc938ff,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-26 20:01:15,29
314,92a71676-6b94-456d-88f5-c307ac8ef8f0,ac2ec4b3-f694-40b0-9490-e0acefc938ff,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-26 20:01:15,33
315,92a71676-6b94-456d-88f5-c307ac8ef8f0,2e59ff91-81d7-4fab-9af7-810eb7d2d06e,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-26 21:01:15,37
316,92a71676-6b94-456d-88f5-c307ac8ef8f0,2e59ff91-81d7-4fab-9af7-810eb7d2d06e,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-26 21:01:15,37
317,92a71676-6b94-456d-88f5-c307ac8ef8f0,2e59ff91-81d7-4fab-9af7-810eb7d2d06e,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-26 21:01:15,29
318,92a71676-6b94-456d-88f5-c307ac8ef8f0,2e59ff91-81d7-4fab-9af7-810eb7d2d06e,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-26 21:01:15,29
319,92a71676-6b94-456d-88f5-c307ac8ef8f0,2e59ff91-81d7-4fab-9af7-810eb7d2d06e,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-26 21:01:15,27
320,92a71676-6b94-456d-88f5-c307ac8ef8f0,2e59ff91-81d7-4fab-9af7-810eb7d2d06e,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-26 21:01:15,26
321,92a71676-6b94-456d-88f5-c307ac8ef8f0,2e59ff91-81d7-4fab-9af7-810eb7d2d06e,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-26 21:01:15,30
322,92a71676-6b94-456d-88f5-c307ac8ef8f0,c3a0eaae-53a4-4fc1-b633-7ded19c2d599,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-26 22:01:15,35
323,92a71676-6b94-456d-88f5-c307ac8ef8f0,c3a0eaae-53a4-4fc1-b633-7ded19c2d599,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-26 22:01:15,34
324,92a71676-6b94-456d-88f5-c307ac8ef8f0,c3a0eaae-53a4-4fc1-b633-7ded19c2d599,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-26 22:01:15,27
325,92a71676-6b94-456d-88f5-c307ac8ef8f0,c3a0eaae-53a4-4fc1-b633-7ded19c2d599,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-26 22:01:15,26
326,92a71676-6b94-456d-88f5-c307ac8ef8f0,c3a0eaae-53a4-4fc1-b633-7ded19c2d599,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-26 22:01:15,24
327,92a71676-6b94-456d-88f5-c307ac8ef8f0,c3a0eaae-53a4-4fc1-b633-7ded19c2d599,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-26 22:01:15,23
328,92a71676-6b94-456d-88f5-c307ac8ef8f0,c3a0eaae-53a4-4fc1-b633-7ded19c2d599,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-26 22:01:15,28
329,92a71676-6b94-456d-88f5-c307ac8ef8f0,01ef651e-3e10-4cee-a90a-4ea2df13e16c,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-26 23:01:15,33
330,92a71676-6b94-456d-88f5-c307ac8ef8f0,01ef651e-3e10-4cee-a90a-4ea2df13e16c,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-26 23:01:15,32
331,92a71676-6b94-456d-88f5-c307ac8ef8f0,01ef651e-3e10-4cee-a90a-4ea2df13e16c,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-26 23:01:15,25
332,92a71676-6b94-456d-88f5-c307ac8ef8f0,01ef651e-3e10-4cee-a90a-4ea2df13e16c,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-26 23:01:15,24
333,92a71676-6b94-456d-88f5-c307ac8ef8f0,01ef651e-3e10-4cee-a90a-4ea2df13e16c,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-26 23:01:15,22
334,92a71676-6b94-456d-88f5-c307ac8ef8f0,01ef651e-3e10-4cee-a90a-4ea2df13e16c,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-26 23:01:15,21
335,92a71676-6b94-456d-88f5-c307ac8ef8f0,01ef651e-3e10-4cee-a90a-4ea2df13e16c,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-26 23:01:15,26
336,92a71676-6b94-456d-88f5-c307ac8ef8f0,744ee6c4-4b23-4990-8f09-00b822eb1bb3,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 00:01:15,31
337,92a71676-6b94-456d-88f5-c307ac8ef8f0,744ee6c4-4b23-4990-8f09-00b822eb1bb3,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 00:01:15,30
338,92a71676-6b94-456d-88f5-c307ac8ef8f0,744ee6c4-4b23-4990-8f09-00b822eb1bb3,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 00:01:15,23
339,92a71676-6b94-456d-88f5-c307ac8ef8f0,744ee6c4-4b23-4990-8f09-00b822eb1bb3,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 00:01:15,22
340,92a71676-6b94-456d-88f5-c307ac8ef8f0,744ee6c4-4b23-4990-8f09-00b822eb1bb3,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 00:01:15,20
341,92a71676-6b94-456d-88f5-c307ac8ef8f0,744ee6c4-4b23-4990-8f09-00b822eb1bb3,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 00:01:15,19
342,92a71676-6b94-456d-88f5-c307ac8ef8f0,744ee6c4-4b23-4990-8f09-00b822eb1bb3,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 00:01:15,24
343,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4c4a708-0f4c-4820-9ce0-97b759bab6cf,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 01:01:15,29
344,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4c4a708-0f4c-4820-9ce0-97b759bab6cf,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 01:01:15,28
345,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4c4a708-0f4c-4820-9ce0-97b759bab6cf,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 01:01:15,21
346,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4c4a708-0f4c-4820-9ce0-97b759bab6cf,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 01:01:15,20
347,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4c4a708-0f4c-4820-9ce0-97b759bab6cf,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 01:01:15,18
348,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4c4a708-0f4c-4820-9ce0-97b759bab6cf,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 01:01:15,17
349,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4c4a708-0f4c-4820-9ce0-97b759bab6cf,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 01:01:15,22
350,92a71676-6b94-456d-88f5-c307ac8ef8f0,0c2743d6-c966-43dd-89d0-9509c725aacd,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 02:01:15,27
351,92a71676-6b94-456d-88f5-c307ac8ef8f0,0c2743d6-c966-43dd-89d0-9509c725aacd,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 02:01:15,26
352,92a71676-6b94-456d-88f5-c307ac8ef8f0,0c2743d6-c966-43dd-89d0-9509c725aacd,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 02:01:15,19
353,92a71676-6b94-456d-88f5-c307ac8ef8f0,0c2743d6-c966-43dd-89d0-9509c725aacd,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 02:01:15,18
354,92a71676-6b94-456d-88f5-c307ac8ef8f0,0c2743d6-c966-43dd-89d0-9509c725aacd,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 02:01:15,16
355,92a71676-6b94-456d-88f5-c307ac8ef8f0,0c2743d6-c966-43dd-89d0-9509c725aacd,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 02:01:15,16
356,92a71676-6b94-456d-88f5-c307ac8ef8f0,0c2743d6-c966-43dd-89d0-9509c725aacd,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 02:01:15,20
357,92a71676-6b94-456d-88f5-c307ac8ef8f0,7ea54751-136d-4e6e-9f90-a49dfa51f5a8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 03:01:15,25
358,92a71676-6b94-456d-88f5-c307ac8ef8f0,7ea54751-136d-4e6e-9f90-a49dfa51f5a8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 03:01:15,24
359,92a71676-6b94-456d-88f5-c307ac8ef8f0,7ea54751-136d-4e6e-9f90-a49dfa51f5a8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 03:01:15,18
360,92a71676-6b94-456d-88f5-c307ac8ef8f0,7ea54751-136d-4e6e-9f90-a49dfa51f5a8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 03:01:15,17
361,92a71676-6b94-456d-88f5-c307ac8ef8f0,7ea54751-136d-4e6e-9f90-a49dfa51f5a8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 03:01:15,15
362,92a71676-6b94-456d-88f5-c307ac8ef8f0,7ea54751-136d-4e6e-9f90-a49dfa51f5a8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 03:01:15,15
363,92a71676-6b94-456d-88f5-c307ac8ef8f0,7ea54751-136d-4e6e-9f90-a49dfa51f5a8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 03:01:15,19
364,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4ddbffd-4791-43cf-b7b0-c73ff5420ec7,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 04:01:15,24
365,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4ddbffd-4791-43cf-b7b0-c73ff5420ec7,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 04:01:15,23
366,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4ddbffd-4791-43cf-b7b0-c73ff5420ec7,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 04:01:15,17
367,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4ddbffd-4791-43cf-b7b0-c73ff5420ec7,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 04:01:15,16
368,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4ddbffd-4791-43cf-b7b0-c73ff5420ec7,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 04:01:15,14
369,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4ddbffd-4791-43cf-b7b0-c73ff5420ec7,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 04:01:15,14
370,92a71676-6b94-456d-88f5-c307ac8ef8f0,a4ddbffd-4791-43cf-b7b0-c73ff5420ec7,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 04:01:15,18
371,92a71676-6b94-456d-88f5-c307ac8ef8f0,5f04aaed-9594-4331-b714-4cbeb335af54,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 05:01:15,23
372,92a71676-6b94-456d-88f5-c307ac8ef8f0,5f04aaed-9594-4331-b714-4cbeb335af54,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 05:01:15,22
373,92a71676-6b94-456d-88f5-c307ac8ef8f0,5f04aaed-9594-4331-b714-4cbeb335af54,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 05:01:15,16
374,92a71676-6b94-456d-88f5-c307ac8ef8f0,5f04aaed-9594-4331-b714-4cbeb335af54,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 05:01:15,15
375,92a71676-6b94-456d-88f5-c307ac8ef8f0,5f04aaed-9594-4331-b714-4cbeb335af54,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 05:01:15,13
376,92a71676-6b94-456d-88f5-c307ac8ef8f0,5f04aaed-9594-4331-b714-4cbeb335af54,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 05:01:15,13
377,92a71676-6b94-456d-88f5-c307ac8ef8f0,5f04aaed-9594-4331-b714-4cbeb335af54,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 05:01:15,17
378,92a71676-6b94-456d-88f5-c307ac8ef8f0,c4b3b3ca-d299-4cd0-b705-5191e9f488c8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 06:01:15,22
379,92a71676-6b94-456d-88f5-c307ac8ef8f0,c4b3b3ca-d299-4cd0-b705-5191e9f488c8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 06:01:15,21
380,92a71676-6b94-456d-88f5-c307ac8ef8f0,c4b3b3ca-d299-4cd0-b705-5191e9f488c8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 06:01:15,15
381,92a71676-6b94-456d-88f5-c307ac8ef8f0,c4b3b3ca-d299-4cd0-b705-5191e9f488c8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 06:01:15,14
382,92a71676-6b94-456d-88f5-c307ac8ef8f0,c4b3b3ca-d299-4cd0-b705-5191e9f488c8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 06:01:15,12
383,92a71676-6b94-456d-88f5-c307ac8ef8f0,c4b3b3ca-d299-4cd0-b705-5191e9f488c8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 06:01:15,12
384,92a71676-6b94-456d-88f5-c307ac8ef8f0,c4b3b3ca-d299-4cd0-b705-5191e9f488c8,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 06:01:15,16
385,92a71676-6b94-456d-88f5-c307ac8ef8f0,8f8096c1-5f88-4fe4-a74d-4b562722f565,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 07:01:15,21
386,92a71676-6b94-456d-88f5-c307ac8ef8f0,8f8096c1-5f88-4fe4-a74d-4b562722f565,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 07:01:15,20
387,92a71676-6b94-456d-88f5-c307ac8ef8f0,8f8096c1-5f88-4fe4-a74d-4b562722f565,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 07:01:15,14
388,92a71676-6b94-456d-88f5-c307ac8ef8f0,8f8096c1-5f88-4fe4-a74d-4b562722f565,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 07:01:15,13
389,92a71676-6b94-456d-88f5-c307ac8ef8f0,8f8096c1-5f88-4fe4-a74d-4b562722f565,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 07:01:15,11
390,92a71676-6b94-456d-88f5-c307ac8ef8f0,8f8096c1-5f88-4fe4-a74d-4b562722f565,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 07:01:15,11
391,92a71676-6b94-456d-88f5-c307ac8ef8f0,8f8096c1-5f88-4fe4-a74d-4b562722f565,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 07:01:15,15
392,92a71676-6b94-456d-88f5-c307ac8ef8f0,90aec55f-09ca-4be2-beda-d9f6703d2379,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 08:01:15,20
393,92a71676-6b94-456d-88f5-c307ac8ef8f0,90aec55f-09ca-4be2-beda-d9f6703d2379,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 08:01:15,19
394,92a71676-6b94-456d-88f5-c307ac8ef8f0,90aec55f-09ca-4be2-beda-d9f6703d2379,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 08:01:15,13
395,92a71676-6b94-456d-88f5-c307ac8ef8f0,90aec55f-09ca-4be2-beda-d9f6703d2379,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 08:01:15,12
396,92a71676-6b94-456d-88f5-c307ac8ef8f0,90aec55f-09ca-4be2-beda-d9f6703d2379,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 08:01:15,10
397,92a71676-6b94-456d-88f5-c307ac8ef8f0,90aec55f-09ca-4be2-beda-d9f6703d2379,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 08:01:15,10
398,92a71676-6b94-456d-88f5-c307ac8ef8f0,90aec55f-09ca-4be2-beda-d9f6703d2379,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 08:01:15,14
399,92a71676-6b94-456d-88f5-c307ac8ef8f0,a312be94-528f-4836-a214-98a6a1f86604,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 09:01:15,44
400,92a71676-6b94-456d-88f5-c307ac8ef8f0,a312be94-528f-4836-a214-98a6a1f86604,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 09:01:15,43
401,92a71676-6b94-456d-88f5-c307ac8ef8f0,a312be94-528f-4836-a214-98a6a1f86604,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 09:01:15,37
402,92a71676-6b94-456d-88f5-c307ac8ef8f0,a312be94-528f-4836-a214-98a6a1f86604,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 09:01:15,36
403,92a71676-6b94-456d-88f5-c307ac8ef8f0,a312be94-528f-4836-a214-98a6a1f86604,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 09:01:15,34
404,92a71676-6b94-456d-88f5-c307ac8ef8f0,a312be94-528f-4836-a214-98a6a1f86604,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 09:01:15,34
405,92a71676-6b94-456d-88f5-c307ac8ef8f0,a312be94-528f-4836-a214-98a6a1f86604,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 09:01:15,38
406,92a71676-6b94-456d-88f5-c307ac8ef8f0,d758ec6e-4993-4944-9f1f-a5e5f7d035aa,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 10:01:15,41
407,92a71676-6b94-456d-88f5-c307ac8ef8f0,d758ec6e-4993-4944-9f1f-a5e5f7d035aa,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 10:01:15,40
408,92a71676-6b94-456d-88f5-c307ac8ef8f0,d758ec6e-4993-4944-9f1f-a5e5f7d035aa,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 10:01:15,34
409,92a71676-6b94-456d-88f5-c307ac8ef8f0,d758ec6e-4993-4944-9f1f-a5e5f7d035aa,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-04-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 10:01:15,33
410,92a71676-6b94-456d-88f5-c307ac8ef8f0,d758ec6e-4993-4944-9f1f-a5e5f7d035aa,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-05-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 10:01:15,30
411,92a71676-6b94-456d-88f5-c307ac8ef8f0,d758ec6e-4993-4944-9f1f-a5e5f7d035aa,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-06-alto,"-23.63999471182137,-46.97577444283879",2023-05-27 10:01:15,30
412,92a71676-6b94-456d-88f5-c307ac8ef8f0,d758ec6e-4993-4944-9f1f-a5e5f7d035aa,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-00-piloto,"-23.63999471182137,-46.97577444283879",2023-05-27 10:01:15,35
413,92a71676-6b94-456d-88f5-c307ac8ef8f0,476e0563-9e66-4f57-acc8-a5724d433297,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-01-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 11:01:15,37
414,92a71676-6b94-456d-88f5-c307ac8ef8f0,476e0563-9e66-4f57-acc8-a5724d433297,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-02-baixo,"-23.63999471182137,-46.97577444283879",2023-05-27 11:01:15,36
415,92a71676-6b94-456d-88f5-c307ac8ef8f0,476e0563-9e66-4f57-acc8-a5724d433297,92a71676-6b94-456d-88f5-c307ac8ef8f0sens-03-meio,"-23.63999471182137,-46.97577444283879",2023-05-27 11:01:15,30
